id,username,text,datetime,img_src,likes,entities
8AzdNGw84i,l_d_f_official,Be one of the 5 lucky winners to join the@busterandpunchVIP closing party tomorrow.Go to: londondesignfestival.com/competition#LDF15#Competitions,2015-09-24T12:00:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11939321_534269346725337_2113739993_n.jpg?ig_cache_key=MTA4MTA5MDIxNzg3Nzk0OTk4Ng%3D%3D.2,81,@busterandpunch #ldf15 #competitions
8AwtX_Q8z9,l_d_f_official,Lucent  John Hancock Center  ChicagoJoin@wolfgangbuttressthis afternoon for a global design forum talk@vamuseumat 4pm.To book: globaldesignforum.com#lucent#johnhancockcenter#sculpture#chicago,2015-09-24T11:36:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11950457_1619211541672738_2146989399_n.jpg?ig_cache_key=MTA4MTA3ODEzNDkzNTM3NTEwMQ%3D%3D.2,305,@wolfgangbuttress @vamuseum #lucent #johnhancockcenter #sculpture #chicago
8Arww6w872,l_d_f_official,Repost@pascribe#ldf15#betterbankside#bigletters#bigcalligraphy#calligraphy#lettering#handlettering#flourished#citizenM#montanacans#typegang,2015-09-24T10:53:04.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11351976_1028530617171693_1670399408_n.jpg?ig_cache_key=MTA4MTA1NjM3NzYyOTI5ODQyMg%3D%3D.2,198,@pascribe #ldf15 #betterbankside #bigletters #bigcalligraphy #calligraphy #lettering #handlettering #flourished #citizenm #montanacans #typegang
8AjGsjw89r,l_d_f_official,The winners of the 2015 British Land Celebration of Design awards!From left to right:@marjanvanaubelwon the@SwarovskiEmerging Talent Medal; production designer Ken Adam was the distinguished recipient of the Lifetime Achievement Medal; the@PaneraiLondon Design Medal was awarded to British designers Edward Barber and Jay Osgerby; Peter Brewin and Will Crawford  co-founders of Concrete Canvas Ltd were awarded the PCH Design Innovation Medal.Head to@SomersetHouseLondonto see an exhibition of the work of the four award winners  open until 27 September.#LDF15#BritishLand#Celebration#Design#2015#CanadaHouse,2015-09-24T09:37:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11849886_511033175728317_1913378087_n.jpg?ig_cache_key=MTA4MTAxODMwMjM1ODM0MzUzMQ%3D%3D.2,115,@marjanvanaubel @swarovski @panerai @somersethouselondon #ldf15 #britishland #celebration #design #2015 #canadahouse
7_Z-YzQ89K,l_d_f_official,Repost@hannahmlondonDesigned and crafted in London - handed over to the 2015 winners of the#LondonDesignMedalthis evening. HM.#LDF15#LondonDesignFestival#Design#London,2015-09-23T22:58:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11881602_860671090667880_355307972_n.jpg?ig_cache_key=MTA4MDY5NjY3Mzk5MjQyOTM4Ng%3D%3D.2,193,@hannahmlondon #londondesignmedal #ldf15 #londondesignfestival #design #london
7_XRHlw83X,l_d_f_official,Repost@raouls100% Design#legends#icons#designers#creators#kenadam#oscarwinner#drno#drstrangelove#moonraker#jamesbond#stanleykubrick@l_d_f_official#barberosgerby#winners,2015-09-23T22:34:45.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11820514_842667725849624_876701412_n.jpg?ig_cache_key=MTA4MDY4NDc2NzA0Mjg1MDI2Mw%3D%3D.2,156,@raouls #legends #icons #designers #creators #kenadam #oscarwinner #drno #drstrangelove #moonraker #jamesbond #stanleykubrick @l_d_f_official #barberosgerby #winners
7_XDJFw83C,l_d_f_official,Oscar-winning production designer Ken Adam is the distinguished recipient of the Lifetime Achievement Medal.#LDF15#Lifetime#achievement#Medal#KenAdam#2015#winner#jamesbond,2015-09-23T22:32:50.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11899662_889679297767461_94228860_n.jpg?ig_cache_key=MTA4MDY4MzgwNjU4MDc4ODY3NA%3D%3D.2,94,#ldf15 #lifetime #achievement #medal #kenadam #2015 #winner #jamesbond
7_TQkpw8_T,l_d_f_official,Marjan Van Aubel receiving the@swarovskiEmerging Talent Medal at the British Land Celebration of Design.#LDF15#BritishLand#Celebration#Design#awards#medal#swarovski@marjanvanaubel#winner,2015-09-23T21:59:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11909990_1467829913523617_21818168_n.jpg?ig_cache_key=MTA4MDY2NzEzNzM0Mjk1MTM3OQ%3D%3D.2,124,@swarovski #ldf15 #britishland #celebration #design #awards #medal #swarovski @marjanvanaubel #winner
7-mu4sQ855,l_d_f_official,Mondrian London at Sea Containers Design Led Tours of Mondrian LondonVisit Mondrian London at Sea Containers  the Tom Dixon designed hotel that opened September 2014. Join us for design ethos tours with the lead designer on the project as well as members of staff that have been present since the beginning. Celebrate with a special Festival cocktail in Dandelyan.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@mondrianldn,2015-09-23T15:30:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c151.0.593.593/11848949_1637271979844317_1343254980_n.jpg?ig_cache_key=MTA4MDQ3MTMwODM1MTAzMjk1Mw%3D%3D.2.c,166,#ldf15 #design #london #banksidedesigndistrict @mondrianldn
7-mnyGQ85n,l_d_f_official,Loophouse studio opens its doors to the public during London Design Festival. Part of Bankside Design District  Loophouse presents contemporary rugs  throws and cushions.Have the chance to win a throw when you visit the studio by voting for your favourite.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@loophouse_rugs,2015-09-23T15:29:40.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11358085_1070356849650408_1989917495_n.jpg?ig_cache_key=MTA4MDQ3MDgyMDIzNDcxMDYzMQ%3D%3D.2,160,#ldf15 #design #london #banksidedesigndistrict @loophouse_rugs
7-mfaJQ85Y,l_d_f_official,Innermost  the UK based lighting and furniture design brand are hosting anopen studio for London Design Festival as part of the new Bankside Design District. All the recent collection will be on display including the new YOY table light and Stupa pendant.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@innermostdesign,2015-09-23T15:28:31.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c27.0.389.389/11243076_942353582477062_197319352_n.jpg?ig_cache_key=MTA4MDQ3MDI0NDc1OTQyNDYwMA%3D%3D.2.c,114,#ldf15 #design #london #banksidedesigndistrict @innermostdesign
7-mWnmQ85L,l_d_f_official,Designersblock showcases multidisciplinary design from over 100 independent designers  collectives and companies. Established in 1998  Designersblock shows feature product  lighting  jewellery  ceramics and concepts from emerging and established designers  over three floors in this landmark venue.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@designersblock,2015-09-23T15:27:19.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11925832_1707247522837196_711251249_n.jpg?ig_cache_key=MTA4MDQ2OTY0MDcyOTMxNjkzOQ%3D%3D.2,110,#ldf15 #design #london #banksidedesigndistrict @designersblock
7-mMFYQ841,l_d_f_official,Critical Mass London presents Ear WhacksCritical Mass is a digital experience design agency. They’re hosting a private view of our Sound Interface Design at Hixter. It’s inspired by the technology that makes our digital world increasingly tactile  giving guests the chance to play with sound using shoes  maps  beermats  and even tigers.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@criticalmassagency,2015-09-23T15:25:53.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11881779_173215239685614_2091183376_n.jpg?ig_cache_key=MTA4MDQ2ODkxNjc5MjQ0NjUxNw%3D%3D.2,97,#ldf15 #design #london #banksidedesigndistrict @criticalmassagency
7-l2J5Q84N,l_d_f_official,Contemporary Applied Arts presents Resonance: Making  metal and placeMovement through cities and towns is shaped by metal: railings  gates  fences  signposts and lampposts  bridges and rail tracks guide us through the urban realm. This exhibition highlights some outstanding contemporary design solutions for civic spaces by a range of renowned metalsmiths.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@caagallery,2015-09-23T15:22:54.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c238.0.603.603/11254367_1479469225714990_1116346356_n.jpg?ig_cache_key=MTA4MDQ2NzQwOTgxMjU3MzcwOQ%3D%3D.2.c,120,#ldf15 #design #london #banksidedesigndistrict @caagallery
7-lwA4Q837,l_d_f_official,Visit the Colebrook Bosson Saunders showroom to recharge your phone and personal devices with the new power and lighting device  Cubert. Refreshments will also be provided throughout the day so you can sit back and relax while planning your next trip around the Bankside Design District.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@cbs_ergonomics,2015-09-23T15:22:03.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c243.0.593.593/924693_598646596940184_441175456_n.jpg?ig_cache_key=MTA4MDQ2Njk4NzgxNTI1OTY0Mw%3D%3D.2.c,98,#ldf15 #design #london #banksidedesigndistrict @cbs_ergonomics
7-le_bQ83O,l_d_f_official,citizenM will be in full swing during the London Design Festival as the hub for Bankside Design District with a Alice in Wonderland-inspired Secret Garden by Nathalie Schwer and a DJ on Wednesday night.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict@citizenm,2015-09-23T15:19:44.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11899585_1474564076205649_1014806459_n.jpg?ig_cache_key=MTA4MDQ2NTgxODAyMzg3Mzk5OA%3D%3D.2,229,#ldf15 #design #london #banksidedesigndistrict @citizenm
7-lVwDw827,l_d_f_official,Buster + Punch present GET HARDBuster + Punch are a London born design label. We work with rare  solid materials to make extraordinary items for everyday use. For the first time  we're opening our debut London Bridge Showroom. Guests will view the exclusive UK launch of the new HARDWARE range. Special events and guests too!#LDF15#DesignTakes#London#BanksideDesignDistrict@busterandpunch,2015-09-23T15:18:28.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c157.0.765.765/928341_853897878057958_643523374_n.jpg?ig_cache_key=MTA4MDQ2NTE4MzA0ODE5MTQxOQ%3D%3D.2.c,280,#ldf15 #design #london #banksidedesigndistrict @busterandpunch
7-lI7xQ82a,l_d_f_official,Better Bankside has commissioned three very different artists to bring colour and animation to Southwark St  London SE1. Colourful Crossings marks the first commissions made through the Avenue of Art initiative which will take art out of its traditional gallery contexts and transform public spaces.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict,2015-09-23T15:16:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c177.0.449.449/11875569_1011983135530850_1390496303_n.jpg?ig_cache_key=MTA4MDQ2NDMwMjI2OTUxNzIxMA%3D%3D.2.c,115,#ldf15 #design #london #banksidedesigndistrict
7-k_Z5w82K,l_d_f_official,Award winning architects and workplace specialists BDG will be opening the doors to their London studio to allow vistors a glimpse at the competition winning entry and design for Ogilvy Group UK's relocation to the iconic Sea Containers building on the south bank.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict,2015-09-23T15:15:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c182.0.716.716/11327369_1631369720484354_722134576_n.jpg?ig_cache_key=MTA4MDQ2MzY0NzQyOTYxMDg5MA%3D%3D.2.c,92,#ldf15 #design #london #banksidedesigndistrict
7-k4Vkw81z,l_d_f_official,Allies and Morrison presents Line WorkA selection of architectural drawings by Ian Sutherland in his 26 years with Allies and Morrison. This exhibition shows a variety of Ian's drawings  from early hand drawn images to large scale prints generated from computer models.#LDF15#DesignTakes#LondonLate Night Tonight at#BanksideDesignDistrict,2015-09-23T15:14:27.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11848918_408554469343303_1000013726_n.jpg?ig_cache_key=MTA4MDQ2MzE2MTc0NTk4NDg4Mw%3D%3D.2,122,#ldf15 #design #london #banksidedesigndistrict
797vHkQ8-v,l_d_f_official,Tomorrow at 1pm join A New House For London tour! bit.ly/1YBLtJa#LDF15,2015-09-23T09:14:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11875274_1041915339182438_1523692852_n.jpg?ig_cache_key=MTA4MDI4MjIwODMyMjk2NTQyMw%3D%3D.2,184,#ldf15
796J1SQ89I,l_d_f_official,Head over to#Banksidehub@citizenMat 5.30pm tonight for a live DJ  botanical-inspired cocktails + a secret garden inspired by#AliceinWonderland.#LDF15,2015-09-23T09:01:06.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c170.0.683.683/11899498_518618674970667_1428952694_n.jpg?ig_cache_key=MTA4MDI3NTI0ODAyNjQ3MjI2NA%3D%3D.2.c,202,#bankside @citizenm #aliceinwonderland #ldf15
7908OAw83g,l_d_f_official,Repost@liangyin07#LDF15#camillewalala#walalaindahouse@ariashop_london@camillewalala,2015-09-23T08:15:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11931041_394733650737031_181661028_n.jpg?ig_cache_key=MTA4MDI1MjMyMjI3MTE4NjQwMA%3D%3D.2,408,@liangyin07 #ldf15 #camillewalala #walalaindahouse @ariashop_london @camillewalala
79z6zlw82W,l_d_f_official,Repost@blurringtheboundariesBlurring the Boundaries:exploring gentrification through clothing as part of@l_d_f_officialopen until Sunday@espaciogallery..Awesome window display by our friend@pmorganartcome visit!#blurringtheboundaries#ldf15#gentrification#shoreditch#print#fashion,2015-09-23T08:06:37.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11420945_1628565574086177_1201696050_n.jpg?ig_cache_key=MTA4MDI0NzgyNzEzNDkyNjIzMA%3D%3D.2,205,@blurringtheboundaries @l_d_f_official @espaciogallery @pmorganart #blurringtheboundaries #ldf15 #gentrification #shoreditch #print #fashion
78vdl1w835,l_d_f_official,Final chance to win tickets to@theofficialselfridgesKvadrat/Raf Simons Launch event tomorrow evening!The competition closes at midnight.londondesignfestival.com/competition,2015-09-22T22:08:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11931096_499167103597205_463120340_n.jpg?ig_cache_key=MTA3OTk0Njc1MjM0MzM5NTgzMw%3D%3D.2,157,@theofficialselfridges
78hUhyw8-7,l_d_f_official,Pop into@madedotcom's showroom this week and experience the award winning immersive installation 'Sounds Like Home' by Haeyoun Kim.Also don't miss a talk tomorrow 2.45pm@vamuseumwith Ruth Wasserman  Head of Design at MADE and Michelle Ogundehin  editor in Chief of@elledecorationukabout designing for today's digital world. Free  places limited.Part of the V&amp;A's Makers day.#LDF15#MADEYoulook#London#Design#Festival,2015-09-22T20:04:52.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/11856559_998752000188183_1412654661_n.jpg?ig_cache_key=MTA3OTg4NDU1Njg3MTY1MTI1OQ%3D%3D.2.c,232,@madedotcom @vamuseum @elledecorationuk #ldf15 #madeyoulook #london #design #festival
78ZI-iQ8_b,l_d_f_official,Lee Broom’s new collection of vases and accessories takes centre stage in an immersive floral display transforming his flagship store into ‘The Flower Shop’. This follows the success of his award winning Milan show ‘The Department Store’ where all 25 pieces from the collection will also be shown.#DesignTakes#London#LDF15Late Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:53:23.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c140.0.586.586/11809587_901040099982682_671124326_n.jpg?ig_cache_key=MTA3OTg0ODU3ODcyNzUzMDQ1OQ%3D%3D.2.c,197,#design #london #ldf15 @shoreditchdt
78Yiu5Q8-R,l_d_f_official,Very Good &amp; Proper will be showcasing our new products  as well as new editions from our existing collection  in a historic former East End pub. We will be sharing the space with friends. Join us for cocktails and beer on Tuesday evening until late.#DesignTakes#London#LDF15Late Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:48:10.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c175.0.678.678/11909960_1644482892492683_634494258_n.jpg?ig_cache_key=MTA3OTg0NTk1MDU5MzQyMTIwMQ%3D%3D.2.c,153,#design #london #ldf15 @shoreditchdt
78YRZNQ89-,l_d_f_official,Utopia Goods Textile Launch at Tent London Limited-edition screen-printed textilesWelcome to the world of Utopia Goods. Step inside our textile jungle and come along on a colour-saturated print safari. Meet the makers of illustrated  screen printed cult textile brand  Utopia Goods on Sat 26 Sept  4pm-6pm. They will be showcasing textiles  original sketches and beautiful furniture.#DesignTakes#London#LDF15Late Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:45:48.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c100.0.736.736/11311538_1468058193501881_1108805949_n.jpg?ig_cache_key=MTA3OTg0NDc1OTA3NTU0MDg2Mg%3D%3D.2.c,241,#design #london #ldf15 @shoreditchdt
78YHpDQ89w,l_d_f_official,Studio_Leigh exhibits works by 27 London-based visual artists examining the space between use-value and art for art's sake.#DesignTakes#London#LDF15@studio_leighLate Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:44:28.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/10948985_1700564203512666_579499394_n.jpg?ig_cache_key=MTA3OTg0NDA4ODg5Mjg3MDUxMg%3D%3D.2.c,153,#design #london #ldf15 @studio_leigh @shoreditchdt
78YB3Aw89h,l_d_f_official,Signal Noise private_iEvery day  the data you leave behind is being used to make decisions about  and money out of  you. Your data can make or break your reputation but it also has the potential to help make cities safer or cure diseases. This exhibition asks you to decide  do you accept the terms and conditions?#DesignTakes#London#LDF15Late Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:43:41.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c238.0.604.604/11176104_983047345051553_468867063_n.jpg?ig_cache_key=MTA3OTg0MzY5MTU2NjQ1MjU3Nw%3D%3D.2.c,65,#design #london #ldf15 @shoreditchdt
78XzikQ89N,l_d_f_official,SCP Sofa in SightSix designers make six sofas. Exploring ideas in modern upholstery making and in celebration of the sofa. Designs by Michael Anastassiades  Konstantin Grcic  Faudet-Harrison  Matthew Hilton  Lucy Kurrein  Terence Woodgate. Also on show  SCP Editions  a collection of special designs in small batches.#DesignTakes#London#LDF15@scpltdLate Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:41:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c157.0.449.449/11821789_946049655467354_1385313963_n.jpg?ig_cache_key=MTA3OTg0MjcwNzU0MDc5MTExNw%3D%3D.2.c,126,#design #london #ldf15 @scpltd @shoreditchdt
78UZdiQ82u,l_d_f_official,Feix&amp;Merlin Architects New Product Launch - Marble PendantsA new furniture  product &amp; lighting brand borne out of London based architecture studio Feix&amp;Merlin Architects. We are launching a brand new product; Marble Pendants - a family of pendant lights made from a beautiful white and grey marble  hand-crafted in Italy by marble specialists  UPGroup.#DesignTakes#London#LDF15@feixandmerlinLate Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:11:57.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c177.0.449.449/11850005_497458363749529_877211835_n.jpg?ig_cache_key=MTA3OTgyNzcyMTI5MjU5ODcwMg%3D%3D.2.c,107,#design #london #ldf15 @feixandmerlin @shoreditchdt
78UTuJw82k,l_d_f_official,Designed|Crafted 2015From sand-etched glass and wood  embellished textiles and porcelain  to bird skulls and preserved fish skins  this is where cutting edge craft meets dreamland. Contemporary craft at its best in this delightfully intimate gallery from a select group of members of the Society of Designer Craftsmen.#DesignTakes#London#LDF15@designedcraftedLate Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:11:10.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c177.0.449.449/11850327_619753858166422_127700924_n.jpg?ig_cache_key=MTA3OTgyNzMyNjgxODMwNzQ5Mg%3D%3D.2.c,163,#design #london #ldf15 @designedcrafted @shoreditchdt
78UOJEw82Y,l_d_f_official,To celebrate the London Design Festival  Deadgood and YCN will be collaborating and launching “The Deadgood Library” an immersive space redesigned in the Deadgood style  and home to a temporary showroom throughout the Festival.#DesignTakes#London#LDF15@deadgoodltdLate Night Tonight at&nbsp;@shoreditchdt,2015-09-22T18:10:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c191.0.698.698/11849461_1202930773057314_1480744299_n.jpg?ig_cache_key=MTA3OTgyNjk0MzQwODU5MDIzMg%3D%3D.2.c,145,#design #london #ldf15 @deadgoodltd @shoreditchdt
